height,c,L,size,attack_cost
1704000,0.2,144,778232,1574
1704000,0.2,192,845391,2099
1704000,0.2,240,918815,2624
1704000,0.35,100,1010253,1913
1704000,0.35,144,1063253,2755
1704000,0.35,192,1120054,3674
1704000,0.35,240,1178917,4592
1704000,0.5,100,1414907,2733
1704000,0.5,144,1453913,3936
1704000,0.5,192,1525268,5248
1704000,0.5,240,1588303,6560
1704000,0.65,100,2130302,3553
1704000,0.65,144,2140155,5117
1704000,0.65,192,2189055,6822
1704000,0.65,240,2257317,8528
1704000,0.8,100,3782505,4373
1704000,0.8,144,3793801,6298
1704000,0.8,192,3797870,8397
1704000,0.8,240,3808345,10496
1729000,0.2,100,706224,1093
1729000,0.2,144,781160,1574
1729000,0.2,192,851790,2099
1729000,0.2,240,923451,2624
1729000,0.35,100,1008356,1913
1729000,0.35,144,1066724,2755
1729000,0.35,192,1117858,3674
1729000,0.35,240,1193801,4592
1729000,0.5,100,1417890,2733
1729000,0.5,144,1457628,3936
1729000,0.5,192,1510683,5248
1729000,0.5,240,1556638,6560
1729000,0.65,100,2125233,3553
1729000,0.65,144,2175346,5117
1729000,0.65,192,2211369,6822
1729000,0.65,240,2258403,8528
1729000,0.8,100,3829030,4373
1729000,0.8,144,3780979,6298
1729000,0.8,192,3818720,8397
1729000,0.8,240,3802410,10496
1754000,0.2,100,698172,1093
1754000,0.2,144,774816,1574
1754000,0.2,192,852766,2099
1754000,0.2,240,931747,2624
1754000,0.35,100,1005672,1913
1754000,0.35,144,1056232,2755
1754000,0.35,192,1122793,3674
1754000,0.35,240,1201908,4592
1754000,0.5,100,1425021,2733
1754000,0.5,144,1471292,3936
1754000,0.5,192,1519034,5248
1754000,0.5,240,1567673,6560
1754000,0.65,100,2113332,3553
1754000,0.65,144,2168569,5117
1754000,0.65,192,2206544,6822
1754000,0.65,240,2263582,8528
1754000,0.8,100,3794492,4373
1754000,0.8,144,3801341,6298
1754000,0.8,192,3848409,8397
1754000,0.8,240,3858884,10496
1779000,0.2,100,708420,1093
1779000,0.2,144,792927,1574
1779000,0.2,192,842274,2099
1779000,0.2,240,920523,2624
1779000,0.35,100,1019391,1913
1779000,0.35,144,1078003,2755
1779000,0.35,192,1139928,3674
1779000,0.35,240,1197760,4592
1779000,0.5,100,1417213,2733
1779000,0.5,144,1496967,3936
1779000,0.5,192,1525189,5248
1779000,0.5,240,1577921,6560
1779000,0.65,100,2138519,3553
1779000,0.65,144,2190584,5117
1779000,0.65,192,2202939,6822
1779000,0.65,240,2247289,8528
1779000,0.8,100,3827786,4373
1779000,0.8,144,3834635,6298
1779000,0.8,192,3814847,8397
1779000,0.8,240,3857286,10496
1804000,0.2,100,729947,1093
1804000,0.2,144,769747,1574
