height,c,L,size,attack_cost
954000,0.35,100,1087535,1913
954000,0.35,100,1078507,1913
954000,0.35,100,1088755,1913
954000,0.35,100,1084363,1913
954000,0.35,100,1076555,1913
954000,0.35,100,1084607,1913
954000,0.35,100,1078995,1913
954000,0.35,100,1081435,1913
954000,0.35,100,1079483,1913
954000,0.35,100,1081923,1913
954000,0.35,100,1079727,1913
954000,0.35,100,1085339,1913
954000,0.35,100,1083631,1913
954000,0.35,100,1080215,1913
954000,0.35,100,1076799,1913
954000,0.35,100,1077775,1913
954000,0.35,100,1078751,1913
954000,0.35,100,1088267,1913
954000,0.35,100,1077043,1913
954000,0.35,144,1143707,2755
954000,0.35,144,1128335,2755
954000,0.35,144,1142487,2755
954000,0.35,144,1140047,2755
954000,0.35,144,1136143,2755
954000,0.35,144,1134191,2755
954000,0.35,144,1147367,2755
954000,0.35,144,1139071,2755
954000,0.35,144,1137363,2755
954000,0.35,144,1131995,2755
954000,0.35,144,1144439,2755
954000,0.35,144,1131751,2755
954000,0.35,144,1140779,2755
954000,0.35,144,1135899,2755
954000,0.35,144,1141023,2755
954000,0.35,144,1143219,2755
954000,0.35,144,1128091,2755
954000,0.35,144,1148587,2755
954000,0.35,144,1142243,2755
954000,0.35,144,1137851,2755
954000,0.35,144,1135655,2755
954000,0.35,144,1135655,2755
954000,0.35,144,1139315,2755
954000,0.35,144,1140535,2755
954000,0.35,144,1139315,2755
954000,0.35,144,1137607,2755
954000,0.35,144,1129555,2755
954000,0.35,144,1132971,2755
954000,0.35,144,1145659,2755
954000,0.35,144,1135655,2755
954000,0.35,192,1214416,3674
954000,0.35,192,1212220,3674
954000,0.35,192,1212464,3674
954000,0.35,192,1211488,3674
954000,0.35,192,1212708,3674
954000,0.35,192,1221004,3674
954000,0.35,192,1208072,3674
954000,0.35,192,1217344,3674
954000,0.35,192,1205876,3674
954000,0.35,192,1210268,3674
954000,0.35,192,1211976,3674
954000,0.35,192,1215636,3674
954000,0.35,192,1210512,3674
954000,0.35,192,1217344,3674
954000,0.35,192,1220760,3674
954000,0.35,192,1211976,3674
954000,0.35,192,1220272,3674
954000,0.35,192,1212464,3674
954000,0.35,192,1204168,3674
954000,0.35,192,1206608,3674
954000,0.35,192,1207828,3674
954000,0.35,192,1209048,3674
954000,0.35,192,1206608,3674
954000,0.35,192,1208804,3674
954000,0.35,192,1198556,3674
954000,0.35,192,1210268,3674
954000,0.35,192,1207340,3674
954000,0.35,192,1219296,3674
954000,0.35,192,1215148,3674
954000,0.35,192,1224176,3674
954000,0.35,240,1281764,4592
954000,0.35,240,1286888,4592
954000,0.35,240,1290060,4592
954000,0.35,240,1288352,4592
954000,0.35,240,1286400,4592
954000,0.35,240,1282740,4592
954000,0.35,240,1282740,4592
954000,0.35,240,1297868,4592
954000,0.35,240,1294940,4592
954000,0.35,240,1278836,4592
954000,0.35,240,1287864,4592
954000,0.35,240,1283472,4592
954000,0.35,240,1290304,4592
954000,0.35,240,1288352,4592
954000,0.35,240,1290060,4592
954000,0.35,240,1296892,4592
954000,0.35,240,1279324,4592
954000,0.35,240,1285668,4592
954000,0.35,240,1277860,4592
954000,0.35,240,1294940,4592
954000,0.35,240,1273956,4592
954000,0.35,240,1268100,4592
954000,0.35,240,1301284,4592
954000,0.35,240,1281520,4592
954000,0.35,240,1279812,4592
954000,0.35,240,1287620,4592
954000,0.35,240,1278836,4592
954000,0.35,240,1283960,4592
954000,0.35,240,1275908,4592
954000,0.35,240,1276152,4592
954000,0.5,100,1513599,2733
954000,0.5,100,1525555,2733
954000,0.5,100,1520187,2733
954000,0.5,100,1527263,2733
954000,0.5,100,1521651,2733
954000,0.5,100,1522627,2733
954000,0.5,100,1531899,2733
954000,0.5,100,1523115,2733
954000,0.5,100,1539219,2733
954000,0.5,100,1535071,2733
954000,0.5,100,1533363,2733
954000,0.5,100,1523359,2733
954000,0.5,100,1511159,2733
954000,0.5,100,1519943,2733
954000,0.5,100,1510427,2733
954000,0.5,100,1531167,2733
954000,0.5,100,1531167,2733
954000,0.5,100,1527507,2733
954000,0.5,100,1535071,2733
954000,0.5,100,1521163,2733
954000,0.5,100,1534339,2733
954000,0.5,100,1532387,2733
954000,0.5,100,1507987,2733
954000,0.5,100,1519211,2733
954000,0.5,100,1519455,2733
954000,0.5,100,1515795,2733
954000,0.5,100,1527019,2733
954000,0.5,100,1523603,2733
954000,0.5,100,1514331,2733
954000,0.5,100,1533119,2733
954000,0.5,144,1571149,3936
954000,0.5,144,1569685,3936
954000,0.5,144,1570173,3936
954000,0.5,144,1559193,3936
954000,0.5,144,1577737,3936
954000,0.5,144,1553825,3936
954000,0.5,144,1563341,3936
954000,0.5,144,1555289,3936
954000,0.5,144,1555533,3936
954000,0.5,144,1557241,3936
954000,0.5,144,1558705,3936
954000,0.5,144,1571149,3936
954000,0.5,144,1571637,3936
954000,0.5,144,1554801,3936
954000,0.5,144,1580665,3936
954000,0.5,144,1570661,3936
954000,0.5,144,1563829,3936
954000,0.5,144,1550409,3936
954000,0.5,144,1568465,3936
